"","id","FT16","DSDS10","X116_DTFplantingSummerLocSweden2009","X120_DTFplantingLoc2008","Average_root_width_day001","Relative_root_growth_rate_day001.day002","Relative_root_growth_rate_day004.day005","Root_angle_day001","Root_angle_day003","Root_directional_equivalent_day002","Root_growth_rate_avg","Root_horizontal_index_day001","Root_linearity_day001","Root_linearity_day002","Root_linearity_day003","Root_tortuosity_day003","Root_tortuosity_day004","Root_width_100_day004","Root_width_100_day005","Root_width_40_avg","FT_mlp","FT_tli","FT_tlp","RosetteArea_mild_drought","RosetteArea_well_watered","StomatalIndex_mild_drought","StomatalIndex_well_watered","RGRav","RGRbv","leucine_exp1","rhamnose_1_exp2","Delta_13C","stomata_density","stomatasize","First_leaf_area","Stomatal_density_in_cotyledon","Stomatal_density_in_first_leaf","Stomatal_index_in_first_leaf","X106_Secondary_Dormancy","X29_FLC","X32_FT_Duration_GH","X39_After_Vern_Growth","X45_Germ_22","X59_Germ_10","X6_Leaf_serr_10","X60_Germ_16","X68_Germ_in_dark","X69_FRI","X72_Vern_Growth","X77_Trichome_avg_JA","X90_Seedling_Growth","X92_Leaf_serr_22","X94_Seed_Dormancy","X294_Germination_rate_21C","Germination_10C","Germination_22C","Germination_30C","d8_10C_perc","DTgerm","germination_3days","Growth_rate","RGR","ABA_96h_low_water_potential","drought_index"
"11",932,-0.215675303209863,-0.545165096384213,0.138850679902305,0.052966727509536,0.115708641229109,-0.329938809437863,-0.0755508046908028,-0.414445798549672,0.388714446511364,0.00342100945207138,-0.0561375192755374,0.124500605135357,0.311987712828959,0.0262487888167473,-0.0985383287080154,-0.516954892811762,-0.321182506516432,-0.0148745379405041,-0.217777497327263,-0.209778242197539,0.185681468367121,0.126120183481484,1.51306615701402,1.87846226256917,1.36939541150272,0.0417244224428001,0.536889867803455,0.070005280125552,-0.115589368580391,0.0524849224123613,-0.0632580309890559,-0.155695925863748,-0.365035120367528,0.343655872958534,-0.351184098167834,0.168989706965105,0.0606239791150358,0.633861401248492,-0.801525129451128,-0.483754436547907,0.372279069484085,-0.0746766986174567,-0.411747506675928,0.00119896953102261,0.0177502559754544,-0.555311641821914,0.235145488503864,0.224195092882396,-0.569860215306359,-0.25036822031525,-0.236782213498946,-0.00823524198006215,-0.447036571474303,0.228044595938693,0.673357843236342,0.840566490161017,-0.121206994236271,0.164932656861591,-0.251547421878756,-0.588228880131251,-0.242146904713337,0.138838568908012,-0.091495914412941,-0.273321606654222
"12",1552,1.59296757384172,-0.418115948036025,-0.00461534385801829,0.152049066478519,-0.0971949384744194,-0.0161255148301436,0.257173767662544,-0.172915953754549,-0.260184764781147,-0.0348826967515135,0.296094257381255,-0.150829527043229,0.184078437140346,0.280627054483754,0.175021657671161,-0.110066633499385,-0.00412638212801314,0.464836077765667,0.0811070720075989,-0.15031122231078,0.504689847335777,0.370549067663093,0.0879008486581922,0.841039911420875,-0.0307083493357487,-0.388018501184645,0.240435669117544,-0.804250998626073,-0.346997258352619,-0.265076263204182,-0.0991303336198387,0.782612541141676,0.702028566359507,-0.431843568023698,0.269439645905958,0.0764858607540017,1.06548246249784,0.788416735708844,0.235493577501675,0.740456711420349,0.636861942452112,-0.635233005013104,0.506217713835343,0.618668278008244,-0.691931882192895,-0.288451148318072,0.199086502331598,1.11147783673182,0.352866811498462,-0.0914528585445179,0.933192680543932,-0.221936579408433,-1.03419023475262,0.154314553853128,-0.224232389226995,0.183715302130058,-0.0712810371463185,0.215490312463441,-0.190549763928162,-0.359299191810553,0.929686276811315,-0.469492706459975,-0.0280222362419208,0.304574041596313
"13",1890,0.0561064531068545,-0.457465461651073,0.0651491948326458,-0.0213494428645874,-0.0415160569872066,-0.268411435048619,0.168134983813572,-0.155280588684889,0.170144348004681,0.208544434988342,0.110942642108974,-0.0995283429505362,0.107076124518457,0.332980136757538,0.127432101609153,-0.310219262557567,-0.338133494348498,0.0971620923342906,-0.101033593344923,-0.2346184928417,-0.896173043629667,0.475304301870298,0.0285189608100327,1.44245608866647,1.12565921366351,-0.0922101105248555,-0.569595922267752,-0.163214136999102,-0.165616494250722,0.219666573914917,-0.0608491227148877,-0.0953587031759274,-0.228586594074148,0.35125908658444,0.244895204049934,-0.241464239095072,-0.38931952457774,0.0795590091685858,-0.877195611604835,-0.087187491814018,0.58948039657251,-0.501172904688203,-0.228154462573675,-0.0576076312763306,0.186722193634584,-0.377404646152684,0.66840150041796,0.154589605645958,-0.430228837214913,-0.10563523636845,-0.0962622914693082,0.0246418868550717,-0.0975403433324502,0.435022962158618,0.475556379545242,0.513887385422401,-0.391749998410171,0.19411091609332,-0.301629709459238,-0.542315009080282,-0.422153186072717,0.0417650185290389,-0.190414165281818,0.363630635356239
"14",1954,1.03646207410644,-0.667919621133054,0.0109060294549115,-0.0013819513881208,-0.225206690641239,0.156865031472747,0.0814928688920493,0.00637013903407075,-0.182972206498387,0.161045981151748,0.229529833909648,-0.127217812798754,0.139108638086529,0.47254871238513,0.178242217425703,-0.111795190682342,0.0979551588796698,0.111240762054799,-0.152790883947268,-0.0042779378551105,0.54629963625873,0.737192387388307,0.350802121937854,1.30832160750373,-0.184212894410981,0.104626422362502,-0.865539005243043,-0.110848363541551,0.0442447185213608,-0.187509239593814,-0.0574496928848668,0.667272793486402,0.338441854768051,-0.261574122556588,0.514299672993453,0.252824504744075,0.151327831224635,0.483195314810668,-0.178676765235252,0.739632164296555,0.988207247275723,-0.434732212823181,0.506217713835343,0.324635273971473,-0.539857138299677,-0.199497650483455,0.344337190792705,0.956447734577963,0.199518684157845,-0.338371692966319,0.419354660399544,-0.0739894996503299,-0.529444103162488,-0.078220431051153,0.657765189434845,0.856892063476944,-0.0269235118430754,0.30743473986962,-0.232285003578565,-0.636630344815013,0.831552352881854,-0.276229474848998,-0.00516354828323249,0.583955793253621
"15",2317,-0.807771272328428,-0.108588104129107,-0.012905636087441,0.0217755502565793,0.0587533959980873,-0.256892776433811,-0.283204461664353,-0.116559907759761,0.153783671457019,0.0539003566238909,-0.132055531488704,0.161251787480947,-0.607683588671236,-0.227331874869845,-0.0631747160682555,-0.418090941783225,-0.257416932800567,-0.105379914816527,-0.182936258579025,-0.251111083690597,-0.285896142200336,0.157297344625402,-0.149626702734446,-1.1623834122821,-0.0824258594296676,0.909191664038,1.89153783715699,0.0899591608976613,-0.110110259869022,0.0763978309189477,0.139348395608395,-0.366863983099176,-0.316501596727276,0.290694412649679,-1.05479143137391,0.242217669015348,-0.213505578607299,-0.611881650140362,-1.52089658233822,-1.10037490880744,-1.22323142769211,-0.388225783353378,-0.289352143941092,-0.704480240157229,0.541563262718759,-0.64426513965653,0.643696120186913,-0.923019710415531,-0.691841526986357,-0.574199180628378,-0.385741707195083,0.13971183777804,0.318912004306053,0.0411600477555105,0.542490722537606,0.31081180097104,-0.0408863176593288,0.0760326048878367,-0.108491861969366,0.393588789680026,-0.70291775507325,0.694038307898624,0.202333470389447,-0.467104845559295
"16",4958,1.00734260021537,-0.503669761291195,0.153607460376018,0.116176007815925,-0.0503025991691402,0.285290730558189,-0.0489437380317659,-0.152759494055316,-0.123334665176794,0.152249529995229,0.1127490047653,0.178915247005561,0.0921999173403332,0.663924407124047,0.0758085586135576,-0.341250620406957,0.0559848076074347,0.380286112751482,-0.182414305481402,-0.114225558951281,0.712738791950544,0.693544377500108,0.32542840005083,0.900982964443515,-0.187015072667233,0.174934002626667,-0.113871158789494,0.100631612870176,0.229655241126591,-0.115061317911296,-0.0169943303587327,0.411274547667675,0.363696153401474,-0.130561946514392,0.140289130425442,-0.308725856047906,0.423368580486992,-0.0185176800950947,0.191349610595215,0.51694410815586,0.850390105681375,-0.467458678334767,0.261426988365671,0.207022072356764,-0.472268363236024,0.0673628430203868,0.3269950526989,0.787182405671378,-0.29488190694365,0.0225516401170948,0.641560853007168,-0.106866628485464,-0.715596830993833,0.457535883726308,0.494733089577923,0.528173253252318,-0.246429757103455,0.445707374035163,-0.359416964359798,-0.633360936040485,0.33236486229924,-0.301471316821751,-0.0971425545932206,0.167946380103818
"17",5151,-0.0247809742389393,-0.650201839468747,-0.027067034909877,0.392967646495549,-0.0865614336644455,-0.409193599041172,-0.0773137994130514,-0.078035634880783,-0.278217615466193,-0.106304403479361,0.236201741730289,0.45694103559506,0.36807150466006,0.586620314287494,-0.106505951621915,-0.13591812245183,-0.0339027187365432,0.295070025849383,-0.0518549094171412,-0.14259509670162,0.649313223195473,0.684814770284704,0.305305785220533,0.781170502745801,-0.328380105253893,0.327549403377087,0.0905060318269102,0.0602970156519571,0.156157284968959,-0.0247202045835698,0.283717050661346,0.613857779563542,0.082381423363609,-0.103722451819363,0.351838843565474,0.444614452704355,1.1940326916196,0.320015995604718,0.975187938411853,0.444987288425759,0.709909437309662,-0.40526403618892,0.139031625630834,0.559861677200891,-0.16811887544959,0.0673628430203868,-0.260467632233825,0.767854175306237,-0.810293028035995,-0.248186316034645,0.73477231714761,0.287658917536142,-1.21813561798517,1.0952628232205,0.214829839339719,0.341281106019012,-0.189633442651608,0.643918745178833,-0.359416964359798,-0.624974191792785,1.95361027784873,-0.752397386388681,-0.0671405266474262,-0.562344253819422
"18",5165,0.28906224423547,-0.590884050085926,-0.0952648815625564,0.34120485660652,0.0458771259365359,-0.624932864793946,-0.0232241157151369,-0.178479530034631,-0.275222563281603,0.21770253130631,0.118561358226643,0.65752011095685,0.121081380689157,0.303318324233306,-0.134629253399819,-0.301888028507858,-0.116404045715945,0.48683538099106,-0.132245776871308,-0.23317280593577,0.712738791950544,0.671720366008805,0.700145078807283,0.518656942932044,-0.345851963638501,0.387729373498259,0.0441380043184099,0.0398880700118564,-0.0117220856160637,0.528922889974511,0.597289329509532,0.937249259509612,-1.82469828214321,2.13137349587074,-0.134374861772941,1.28388032973981,0.928329174803626,0.25102411763992,0.699802213181195,0.138678087389101,0.88206725913179,-0.56435962675735,0.0778339442634174,0.0306022699347018,-0.16811887544959,0.156316340855003,-0.352851640528175,0.739542774613667,-0.611116252186782,0.134374234498101,0.317245841914366,-0.386322223584101,-1.44917101932526,1.29525049424332,0.26013622877191,0.124559962094422,0.773055812513813,1.63824465581082,-0.359416964359798,-0.362852897000257,0.473778431026227,-0.289980944753859,-0.550370468821867,0.250172921191812
"19",5349,0.894100201620649,-0.664500691408406,0.106072246335499,0.174933744855471,-0.218668325642904,-0.112168225842578,0.0573339906312396,-0.0843826420190223,-0.149982997079157,0.0896255299398819,0.224125255458499,0.0811948761760882,0.39536327082091,0.500223082938484,0.044434581552615,-0.32747917651535,-0.240579989707526,0.10621090607053,0.218922755943222,-0.00448753943824015,0.567104530720207,0.649896354517502,0.410165935988978,0.99149080084969,0.0564448760006206,0.160363834416271,-0.684760833078337,-0.210719229848194,-0.0167713672845919,-0.132043098322483,0.100251542877506,0.542280125866472,0.31247131328792,-0.253478072813923,0.433653649752227,0.0388009972754979,0.823499312939217,0.550158019894146,-0.145864356376886,0.672642738214675,0.788110533095156,-1.15306731346691,0.383822351100507,0.412845175182505,-0.455371169470112,-0.288451148318072,0.553703167460185,1.06299986480623,-0.311957406880903,-0.27036900955413,0.473128195823262,-0.0739894996503299,-0.555932238347976,-0.022108721995183,0.389373975048021,0.916119860887857,-0.22965419370672,0.310500787827164,-0.290072258479125,-0.755181949943521,0.889205699127804,-0.34738733802663,-0.1425197714636,0.334166186199085
"20",5353,-0.458337585635505,0.33548859711613,-0.168584967159131,0.169646291212439,0.16847565360145,-0.476899758107184,-0.388822074033034,-0.320589346808462,-0.0765837337513597,0.00909714892798381,-0.154118699832449,-0.0229714513830839,-0.151586485267276,-0.481635683477863,-0.141371831981129,-0.473973287264844,-0.262776283865471,-0.294867726418514,-0.31037092698542,-0.226764720942176,-0.161066775431476,0.497128313361601,0.622337839291628,-1.59515890118022,0.0207361843121011,0.970384000103839,1.77173568068767,0.371414072676967,0.0776875365035987,-0.104340319113252,0.567295792472669,-0.073413261516954,2.41556040201247,-1.0446607803649,-1.11206179570463,1.11411996367765,0.355110568438828,-1.00926133939838,-0.755093139852931,-1.13967161807313,-1.19578097457083,0.0554369391841273,-0.901328957615273,-0.439850536524134,0.626049231548324,-0.466358143987301,0.169030227900714,-0.741169327689847,-0.904117639202324,-0.571289974920904,-0.899122924923933,0.238343224283442,0.0474086186548026,0.818736398964435,0.441808348088768,0.184545633419823,0.53671941228058,0.626092465875907,3.10781832967381,0.797573995645517,-0.546004633391238,0.322862776019088,-0.21456545761913,-0.353708483489745
