id	name	country	latitude	longitude	cs_number	RegMap	G1001
1622	Brn-24	US	41.9	-86.583	CS78963	FALSE	TRUE
1623	Brn-27	US	41.9	-86.583		FALSE	FALSE
1624	Brn-28	US	41.9	-86.583		FALSE	FALSE
1625	Brn-29	US	41.9	-86.583		FALSE	FALSE
1626	Brn-32	US	41.9	-86.583		FALSE	FALSE
1627	Brn-35	US	41.9	-86.583		FALSE	FALSE
1628	Brn-36	US	41.9	-86.583		FALSE	FALSE
1629	Brn-37	US	41.9	-86.583		FALSE	FALSE
1630	Brn-38	US	41.9	-86.583		FALSE	FALSE
1631	DuckLkSP1	US	43.3431	-86.4045		FALSE	FALSE
1632	DuckLkSP2	US	43.3431	-86.4045		FALSE	FALSE
1633	DuckLkSP3	US	43.3431	-86.4045		FALSE	FALSE
1634	DuckLkSP6	US	43.3431	-86.4045		FALSE	FALSE
1635	DuckLkSP7	US	43.3431	-86.4045		FALSE	FALSE
1636	DuckLkSP9	US	43.3431	-86.4045		FALSE	FALSE
1637	DuckLkSP12	US	43.3431	-86.4045		FALSE	FALSE
1638	DuckLkSP14	US	43.3431	-86.4045		FALSE	FALSE
1639	DuckLkSP15	US	43.3431	-86.4045		FALSE	FALSE
1640	DuckLkSP18	US	43.3431	-86.4045		FALSE	FALSE
1641	DuckLkSP19	US	43.3431	-86.4045		FALSE	FALSE
1642	DuckLkSP22	US	43.3431	-86.4045		FALSE	FALSE
1643	DuckLkSP23	US	43.3431	-86.4045		FALSE	FALSE
1644	DuckLkSP24	US	43.3431	-86.4045		FALSE	FALSE
1645	DuckLkSP25	US	43.3431	-86.4045		FALSE	FALSE
1646	DuckLkSP27	US	43.3431	-86.4045		FALSE	FALSE
1647	DuckLkSP28	US	43.3431	-86.4045		FALSE	FALSE
1648	DuckLkSP30	US	43.3431	-86.4045		FALSE	FALSE
1649	DuckLkSP32	US	43.3431	-86.4045		FALSE	FALSE
1650	DuckLkSP37	US	43.3431	-86.4045		FALSE	FALSE
1651	DuckLkSP38	US	43.3431	-86.4045	CS78964	FALSE	TRUE
1652	DuckLkSP40	US	43.3431	-86.4045	CS78965	FALSE	TRUE
1653	DuckLkSP41	US	43.3431	-86.4045		FALSE	FALSE
1654	DuckLkSP42	US	43.3431	-86.4045		FALSE	FALSE
1655	DuckLkSP43	US	43.3431	-86.4045		FALSE	FALSE
1656	DuckLkSP46	US	43.3431	-86.4045		FALSE	FALSE
1657	DuckLkSP48	US	43.3431	-86.4045		FALSE	FALSE
1658	DuckLkSP49	US	43.3431	-86.4045		FALSE	FALSE
1659	DuckLkSP51	US	43.3431	-86.4045		FALSE	FALSE
1660	DuckLkSP52	US	43.3431	-86.4045		FALSE	FALSE
1661	DuckLkSP53	US	43.3431	-86.4045		FALSE	FALSE
1662	DuckLkSP54	US	43.3431	-86.4045		FALSE	FALSE
1663	DuckLkSP55	US	43.3431	-86.4045		FALSE	FALSE
1664	DuckLkSP56	US	43.3431	-86.4045		FALSE	FALSE
1665	DuckLkSP57	US	43.3431	-86.4045		FALSE	FALSE
1666	DuckLkSP59	US	43.3431	-86.4045		FALSE	FALSE
1667	DuckLkSP60	US	43.3431	-86.4045		FALSE	FALSE
1668	DuckLkSP61	US	43.3431	-86.4045		FALSE	FALSE
1669	DuckLkSP63	US	43.3431	-86.4045		FALSE	FALSE
1670	DuckLkSP64	US	43.3431	-86.4045		FALSE	FALSE
1671	DuckLkSP67	US	43.3431	-86.4045		FALSE	FALSE
1672	DuckLkSP69	US	43.3431	-86.4045		FALSE	FALSE
1673	DuckLkSP71	US	43.3431	-86.4045		FALSE	FALSE
1674	DuckLkSP73	US	43.3431	-86.4045		FALSE	FALSE
1675	Haz-1	US	41.879	-86.607		FALSE	FALSE
1676	Haz-2	US	41.879	-86.607	CS78966	FALSE	TRUE
1677	Haz-3	US	41.879	-86.607		FALSE	FALSE
1678	Haz-4	US	41.879	-86.607		FALSE	FALSE
1679	Haz-5	US	41.879	-86.607		FALSE	FALSE
1680	Haz-6	US	41.879	-86.607		FALSE	FALSE
1681	Haz-7	US	41.879	-86.607		FALSE	FALSE
1682	Haz-8	US	41.879	-86.607		FALSE	FALSE
1683	Haz-9	US	41.879	-86.607		FALSE	FALSE
1684	Haz-10	US	41.879	-86.607	CS78967	FALSE	TRUE
1685	Haz-12	US	41.879	-86.607		FALSE	FALSE
1686	Haz-13	US	41.879	-86.607		FALSE	FALSE
1687	Haz-14	US	41.879	-86.607		FALSE	FALSE
1688	Haz-15	US	41.879	-86.607		FALSE	FALSE
1689	Haz-16	US	41.879	-86.607		FALSE	FALSE
1690	Haz-17	US	41.879	-86.607		FALSE	FALSE
1691	Haz-18	US	41.879	-86.607		FALSE	FALSE
1692	Haz-19	US	41.879	-86.607		FALSE	FALSE
1693	Haz-20	US	41.879	-86.607		FALSE	FALSE
1694	Haz-21	US	41.879	-86.607		FALSE	FALSE
1695	Haz-22	US	41.879	-86.607		FALSE	FALSE
1696	Haz-23	US	41.879	-86.607		FALSE	FALSE
1697	Haz-24	US	41.879	-86.607		FALSE	FALSE
1698	Haz-25	US	41.879	-86.607		FALSE	FALSE
1699	Haz-26	US	41.879	-86.607		FALSE	FALSE
1700	Haz-27	US	41.879	-86.607		FALSE	FALSE
1701	Haz-28	US	41.879	-86.607		FALSE	FALSE
1702	Haz-29	US	41.879	-86.607		FALSE	FALSE
1703	Haz-30	US	41.879	-86.607		FALSE	FALSE
1704	Haz-31	US	41.879	-86.607		FALSE	FALSE
1705	Haz-32	US	41.879	-86.607		FALSE	FALSE
1706	Haz-33	US	41.879	-86.607		FALSE	FALSE
1707	Haz-35	US	41.879	-86.607		FALSE	FALSE
1708	Haz-36	US	41.879	-86.607		FALSE	FALSE
1709	Haz-37	US	41.879	-86.607		FALSE	FALSE
1710	Haz-39	US	41.879	-86.607		FALSE	FALSE
1711	Haz-40	US	41.879	-86.607		FALSE	FALSE
1712	Haz-41	US	41.879	-86.607		FALSE	FALSE
1713	KBS-Mac-1	US	42.405	-85.398		FALSE	FALSE
1714	KBS-Mac-3	US	42.405	-85.398		FALSE	FALSE
1715	KBS-Mac-6	US	42.405	-85.398		FALSE	FALSE
1716	KBS-Mac-8	US	42.405	-85.398		TRUE	FALSE
1717	KBS-Mac-13	US	42.405	-85.398		FALSE	FALSE
1718	KBS-Mac-15	US	42.405	-85.398		TRUE	FALSE
1719	KBS-Mac-16	US	42.405	-85.398		TRUE	FALSE
1720	KBS-Mac-17	US	42.405	-85.398		TRUE	FALSE
1721	KBS-Mac-22	US	42.405	-85.398		FALSE	FALSE
1722	KBS-Mac-23	US	42.405	-85.398		TRUE	FALSE
1723	KBS-Mac-26	US	42.405	-85.398		FALSE	FALSE
1724	KBS-Mac-28	US	42.405	-85.398		TRUE	FALSE
1725	KBS-Mac-30	US	42.405	-85.398		FALSE	FALSE
1726	KBS-Mac-33	US	42.405	-85.398		TRUE	FALSE
1727	KBS-Mac-34	US	42.405	-85.398		FALSE	FALSE
1728	KBS-Mac-36	US	42.405	-85.398		FALSE	FALSE
1729	KBS-Mac-41	US	42.405	-85.398		TRUE	FALSE
1730	KBS-Mac-43	US	42.405	-85.398		TRUE	FALSE
1731	KBS-Mac-48	US	42.405	-85.398		FALSE	FALSE
1732	KBS-Mac-51	US	42.405	-85.398		FALSE	FALSE
1733	KBS-Mac-53	US	42.405	-85.398		TRUE	FALSE
1734	KBS-Mac-54	US	42.405	-85.398		FALSE	FALSE
1735	KBS-Mac-56	US	42.405	-85.398		FALSE	FALSE
1736	KBS-Mac-58	US	42.405	-85.398		TRUE	FALSE
1737	KBS-Mac-62	US	42.405	-85.398		FALSE	FALSE
1738	KBS-Mac-64	US	42.405	-85.398		TRUE	FALSE
1739	KBS-Mac-68	US	42.405	-85.398	CS78968	FALSE	TRUE
1740	KBS-Mac-72	US	42.405	-85.398		TRUE	FALSE
1741	KBS-Mac-74	US	42.405	-85.398	CS78969	FALSE	TRUE
1742	KBS-Mac-73	US	42.405	-85.398		TRUE	FALSE
1743	KBS-Mac-75	US	42.405	-85.398		TRUE	FALSE
1744	KBS-Mac-76	US	42.405	-85.398		TRUE	FALSE
1745	KBS-Mac-78	US	42.405	-85.398		TRUE	FALSE
1746	KBS-Mac-79	US	42.405	-85.398		FALSE	FALSE
1747	KBS-Mac-80	US	42.405	-85.398		FALSE	FALSE
1748	KBS-Mac-86	US	42.405	-85.398		FALSE	FALSE
1749	KBS-Mac-88	US	42.405	-85.398		TRUE	FALSE
1750	KBS-Mac-89	US	42.405	-85.398		TRUE	FALSE
1751	KBS-Mac-91	US	42.405	-85.398		TRUE	FALSE
1752	KBS-Mac-95	US	42.405	-85.398		TRUE	FALSE
1753	KBS-Mac-96	US	42.405	-85.398		TRUE	FALSE
1754	Ker-1	US	42.184	-86.358		FALSE	FALSE
1755	Ker-3	US	42.184	-86.358		FALSE	FALSE
1756	Ker-4	US	42.184	-86.358	CS78970	FALSE	TRUE
1757	Ker-5	US	42.184	-86.358	CS78971	FALSE	TRUE
1758	Ker-6	US	42.184	-86.358		FALSE	FALSE
1759	Ker-7	US	42.184	-86.358		FALSE	FALSE
1760	Ker-8	US	42.184	-86.358		FALSE	FALSE
1761	Ker-9	US	42.184	-86.358		FALSE	FALSE
1762	Ker-10	US	42.184	-86.358		FALSE	FALSE
1763	Ker-11	US	42.184	-86.358		FALSE	FALSE
1764	Ker-13	US	42.184	-86.358		FALSE	FALSE
1765	Ker-14	US	42.184	-86.358		FALSE	FALSE
1766	Ker-17	US	42.184	-86.358		FALSE	FALSE
1767	Ker-18	US	42.184	-86.358		FALSE	FALSE
1768	Ker-21	US	42.184	-86.358		FALSE	FALSE
1769	Ker-23	US	42.184	-86.358		FALSE	FALSE
1770	Ker-24	US	42.184	-86.358		FALSE	FALSE
1771	Ker-25	US	42.184	-86.358		FALSE	FALSE
1772	Ker-26	US	42.184	-86.358		FALSE	FALSE
1773	Ker-27	US	42.184	-86.358		FALSE	FALSE
1774	Ker-28	US	42.184	-86.358		FALSE	FALSE
1775	Ker-29	US	42.184	-86.358		FALSE	FALSE
1776	Ker-30	US	42.184	-86.358		FALSE	FALSE
1777	Ker-31	US	42.184	-86.358		FALSE	FALSE
1778	Ker-32	US	42.184	-86.358		FALSE	FALSE
1779	Ker-33	US	42.184	-86.358		FALSE	FALSE
1780	Ker-35	US	42.184	-86.358		FALSE	FALSE
1781	Ker-36	US	42.184	-86.358		FALSE	FALSE
1782	Ker-38	US	42.184	-86.358		TRUE	FALSE
1783	Ker-39	US	42.184	-86.358		FALSE	FALSE
1784	Ker-40	US	42.184	-86.358		FALSE	FALSE
1785	Ker-41	US	42.184	-86.358		FALSE	FALSE
1786	Ker-42	US	42.184	-86.358		FALSE	FALSE
1787	Ker-43	US	42.184	-86.358		FALSE	FALSE
1788	Ker-44	US	42.184	-86.358		FALSE	FALSE
1789	L-R-1	US	41.847	-86.67		FALSE	FALSE
1790	L-R-2	US	41.847	-86.67		FALSE	FALSE
1791	L-R-3	US	41.847	-86.67		FALSE	FALSE
1792	L-R-4	US	41.847	-86.67		FALSE	FALSE
1793	L-R-5	US	41.847	-86.67	CS78972	FALSE	TRUE
1794	L-R-7	US	41.847	-86.67		FALSE	FALSE
1795	L-R-8	US	41.847	-86.67		FALSE	FALSE
1796	L-R-9	US	41.847	-86.67		FALSE	FALSE
1797	L-R-10	US	41.847	-86.67	CS78973	FALSE	TRUE
1798	L-R-11	US	41.847	-86.67		FALSE	FALSE
1799	L-R-12	US	41.847	-86.67		TRUE	FALSE
1800	L-R-13	US	41.847	-86.67		FALSE	FALSE
1801	L-R-14	US	41.847	-86.67		FALSE	FALSE
1802	L-R-15	US	41.847	-86.67		FALSE	FALSE
1803	L-R-16	US	41.847	-86.67		FALSE	FALSE
1804	L-R-17	US	41.847	-86.67		FALSE	FALSE
1805	L-R-18	US	41.847	-86.67		FALSE	FALSE
1806	L-R-19	US	41.847	-86.67		FALSE	FALSE
1807	L-R-20	US	41.847	-86.67		FALSE	FALSE
1808	L-R-21	US	41.847	-86.67		FALSE	FALSE
1809	Lak-1	US	41.8	-86.67		FALSE	FALSE
1810	Lak-2	US	41.8	-86.67		FALSE	FALSE
1811	Lak-4	US	41.8	-86.67		FALSE	FALSE
1812	Lak-5	US	41.8	-86.67		FALSE	FALSE
1813	Lak-6	US	41.8	-86.67		FALSE	FALSE
1814	Lak-7	US	41.8	-86.67		FALSE	FALSE
1815	Lak-8	US	41.8	-86.67		FALSE	FALSE
1816	Lak-9	US	41.8	-86.67		FALSE	FALSE
1817	Lak-10	US	41.8	-86.67		FALSE	FALSE
1818	Lak-11	US	41.8	-86.67		FALSE	FALSE
1819	Lak-12	US	41.8	-86.67	CS78974	FALSE	TRUE
1820	Lak-13	US	41.8	-86.67	CS78975	FALSE	TRUE
1821	Lak-14	US	41.8	-86.67		FALSE	FALSE
1822	Lak-15	US	41.8	-86.67		FALSE	FALSE
1823	Lak-16	US	41.8	-86.67		FALSE	FALSE
1824	Lak-17	US	41.8	-86.67		FALSE	FALSE
1825	Lak-18	US	41.8	-86.67		FALSE	FALSE
1826	Lak-20	US	41.8	-86.67		FALSE	FALSE
1827	Lak-21	US	41.8	-86.67		FALSE	FALSE
1828	Lak-22	US	41.8	-86.67		FALSE	FALSE
1829	Mdn-1	US	42.051	-86.509	CS77077	TRUE	TRUE
1830	Mdn-3	US	42.051	-86.509		FALSE	FALSE
1831	Mdn-4	US	42.051	-86.509		FALSE	FALSE
1832	Mdn-5	US	42.051	-86.509		FALSE	FALSE
1833	Mdn-7	US	42.051	-86.509		FALSE	FALSE
1834	Mdn-8	US	42.051	-86.509	CS78976	FALSE	TRUE
1835	Mdn-10	US	42.051	-86.509	CS78977	FALSE	TRUE
1836	Mdn-11	US	42.051	-86.509		FALSE	FALSE
1837	Mdn-13	US	42.051	-86.509		FALSE	FALSE
1838	Mdn-14	US	42.051	-86.509		FALSE	FALSE
1839	Mdn-15	US	42.051	-86.509		FALSE	FALSE
1840	Mdn-17	US	42.051	-86.509		FALSE	FALSE
1841	Mdn-21	US	42.051	-86.509		FALSE	FALSE
1842	Mdn-23	US	42.051	-86.509		FALSE	FALSE
1843	Mdn-24	US	42.051	-86.509		FALSE	FALSE
1844	Mdn-25	US	42.051	-86.509		FALSE	FALSE
1845	Mdn-26	US	42.051	-86.509		FALSE	FALSE
1846	Mdn-27	US	42.051	-86.509		FALSE	FALSE
1847	Mdn-28	US	42.051	-86.509		FALSE	FALSE
1848	Mdn-29	US	42.051	-86.509		FALSE	FALSE
1849	Mdn-31	US	42.051	-86.509		FALSE	FALSE
1850	MNF-Pot-8	US	43.595	-86.2657		TRUE	FALSE
1851	MNF-Pot-10	US	43.595	-86.2657	CS78978	FALSE	TRUE
1852	MNF-Pot-15	US	43.595	-86.2657	CS78979	FALSE	TRUE
1853	MNF-Pot-21	US	43.595	-86.2657	CS77099	TRUE	TRUE
1854	MNF-Pot-23	US	43.595	-86.2657		FALSE	FALSE
1855	MNF-Pot-37	US	43.595	-86.2657		FALSE	FALSE
1856	MNF-Pot-41	US	43.595	-86.2657		FALSE	FALSE
1857	MNF-Pot-46	US	43.595	-86.2657		TRUE	FALSE
1858	MNF-Pot-47	US	43.595	-86.2657		TRUE	FALSE
1859	MNF-Pot-48	US	43.595	-86.2657		TRUE	FALSE
1860	MNF-Pot-54	US	43.595	-86.2657		FALSE	FALSE
1861	MNF-Pot-55	US	43.595	-86.2657		FALSE	FALSE
1862	MNF-Pot-56	US	43.595	-86.2657		TRUE	FALSE
1863	MNF-Pot-59	US	43.595	-86.2657		FALSE	FALSE
1864	MNF-Pot-60	US	43.595	-86.2657		TRUE	FALSE
1865	MNF-Pot-61	US	43.595	-86.2657		TRUE	FALSE
1866	MNF-Pot-66	US	43.595	-86.2657		FALSE	FALSE
1867	MNF-Pot-68	US	43.595	-86.2657		TRUE	FALSE
1868	MNF-Pot-69	US	43.595	-86.2657		TRUE	FALSE
1869	MNF-Pot-70	US	43.595	-86.2657		FALSE	FALSE
1870	MNF-Pot-73	US	43.595	-86.2657		FALSE	FALSE
1871	MNF-Pot-76	US	43.595	-86.2657		TRUE	FALSE
1872	MNF-Pot-75	US	43.595	-86.2657	CS77100	TRUE	TRUE
1873	MNF-Pot-79	US	43.595	-86.2657		TRUE	FALSE
1874	MNF-Pot-80	US	43.595	-86.2657		TRUE	FALSE
1875	MNF-Pot-81	US	43.595	-86.2657		FALSE	FALSE
1876	MNF-Pot-82	US	43.595	-86.2657		FALSE	FALSE
1877	MNF-Riv-1	US	43.5139	-86.1859		FALSE	FALSE
1878	MNF-Riv-2	US	43.5139	-86.1859		FALSE	FALSE
1879	MNF-Riv-5	US	43.5139	-86.1859		FALSE	FALSE
1880	MNF-Riv-6	US	43.5139	-86.1859		FALSE	FALSE
1881	MNF-Riv-8	US	43.5139	-86.1859		FALSE	FALSE
1882	MNF-Riv-7	US	43.5139	-86.1859		FALSE	FALSE
1883	MNF-Riv-10	US	43.5139	-86.1859		FALSE	FALSE
1884	MNF-Riv-11	US	43.5139	-86.1859		FALSE	FALSE
1885	MNF-Riv-12	US	43.5139	-86.1859		FALSE	FALSE
1886	MNF-Riv-13	US	43.5139	-86.1859		FALSE	FALSE
1887	MNF-Riv-16	US	43.5139	-86.1859		FALSE	FALSE
1888	MNF-Riv-17	US	43.5139	-86.1859		FALSE	FALSE
1889	MNF-Riv-19	US	43.5139	-86.1859		FALSE	FALSE
1890	MNF-Riv-21	US	43.5139	-86.1859	CS77101	FALSE	TRUE
1891	MNF-Riv-22	US	43.5139	-86.1859		FALSE	FALSE
1892	MNF-Riv-23	US	43.5139	-86.1859		FALSE	FALSE
1893	MNF-Riv-24	US	43.5139	-86.1859		FALSE	FALSE
1894	MNF-Riv-26	US	43.5139	-86.1859		FALSE	FALSE
1895	MNF-Riv-27	US	43.5139	-86.1859		FALSE	FALSE
1896	MNF-Riv-29	US	43.5139	-86.1859		FALSE	FALSE
1897	MNF-Riv-30	US	43.5139	-86.1859		FALSE	FALSE
1898	MNF-Riv-33	US	43.5139	-86.1859		FALSE	FALSE
1899	MNF-Riv-34	US	43.5139	-86.1859		FALSE	FALSE
1900	MNF-Riv-35	US	43.5139	-86.1859		FALSE	FALSE
1901	MNF-Riv-36	US	43.5139	-86.1859		FALSE	FALSE
1902	MNF-Riv-38	US	43.5139	-86.1859		FALSE	FALSE
1903	MNF-Riv-39	US	43.5139	-86.1859		FALSE	FALSE
1904	MNF-Riv-41	US	43.5139	-86.1859		FALSE	FALSE
1905	MNF-Riv-40	US	43.5139	-86.1859		FALSE	FALSE
1906	MNF-Riv-42	US	43.5139	-86.1859		FALSE	FALSE
1907	MNF-Riv-45	US	43.5139	-86.1859		FALSE	FALSE
1908	MNF-Riv-46	US	43.5139	-86.1859		FALSE	FALSE
1909	MNF-Riv-47	US	43.5139	-86.1859		FALSE	FALSE
1910	MNF-Riv-49	US	43.5139	-86.1859		FALSE	FALSE
1911	MNF-Riv-50	US	43.5139	-86.1859		FALSE	FALSE
1912	MNF-Riv-53	US	43.5139	-86.1859		FALSE	FALSE
1913	MNF-Riv-54	US	43.5139	-86.1859		FALSE	FALSE
1914	MNF-Riv-55	US	43.5139	-86.1859		FALSE	FALSE
1915	MNF-Riv-56	US	43.5139	-86.1859		FALSE	FALSE
1916	MNF-Riv-57	US	43.5139	-86.1859		FALSE	FALSE
1917	MNF-Riv-60	US	43.5139	-86.1859		FALSE	FALSE
1918	MNF-Riv-67	US	43.5139	-86.1859		TRUE	FALSE
1919	MNF-Riv-66	US	43.5139	-86.1859		FALSE	FALSE
1920	MNF-Riv-68	US	43.5139	-86.1859		FALSE	FALSE
1921	MNF-Riv-69	US	43.5139	-86.1859		FALSE	FALSE
1922	MNF-Riv-70	US	43.5139	-86.1859		FALSE	FALSE
1923	MNF-Riv-71	US	43.5139	-86.1859		FALSE	FALSE
1924	MNF-Che-1	US	43.5251	-86.1843		FALSE	FALSE
1925	MNF-Che-2	US	43.5251	-86.1843	CS77096	TRUE	TRUE
1926	MNF-Che-3	US	43.5251	-86.1843		TRUE	FALSE
1927	MNF-Che-5	US	43.5251	-86.1843		FALSE	FALSE
1928	MNF-Che-7	US	43.5251	-86.1843		FALSE	FALSE
1929	MNF-Che-9	US	43.5251	-86.1843		FALSE	FALSE
1930	MNF-Che-10	US	43.5251	-86.1843		FALSE	FALSE
1931	MNF-Che-11	US	43.5251	-86.1843		FALSE	FALSE
1932	MNF-Che-15	US	43.5251	-86.1843		FALSE	FALSE
1933	MNF-Che-23	US	43.5251	-86.1843		FALSE	FALSE
1934	MNF-Che-28	US	43.5251	-86.1843		FALSE	FALSE
1935	MNF-Che-34	US	43.5251	-86.1843		FALSE	FALSE
1936	MNF-Che-36	US	43.5251	-86.1843		TRUE	FALSE
1937	MNF-Che-39	US	43.5251	-86.1843		FALSE	FALSE
1938	MNF-Che-41	US	43.5251	-86.1843		TRUE	FALSE
1939	MNF-Che-42	US	43.5251	-86.1843		FALSE	FALSE
1940	MNF-Che-44	US	43.5251	-86.1843		FALSE	FALSE
1941	MNF-Che-45	US	43.5251	-86.1843		TRUE	FALSE
1942	MNF-Che-47	US	43.5251	-86.1843	CS78980	FALSE	TRUE
1943	MNF-Che-49	US	43.5251	-86.1843	CS78981	FALSE	TRUE
1944	MNF-Che-50	US	43.5251	-86.1843		FALSE	FALSE
1945	MNF-Che-51	US	43.5251	-86.1843		FALSE	FALSE
1946	MNF-Che-52	US	43.5251	-86.1843		FALSE	FALSE
1947	MNF-Che-53	US	43.5251	-86.1843		FALSE	FALSE
1948	MNF-Che-58	US	43.5251	-86.1843		TRUE	FALSE
1949	MNF-Jac-2	US	43.5187	-86.1739		TRUE	FALSE
1950	MNF-Jac-6	US	43.5187	-86.1739		FALSE	FALSE
1951	MNF-Jac-7	US	43.5187	-86.1739		FALSE	FALSE
1952	MNF-Jac-9	US	43.5187	-86.1739		TRUE	FALSE
1953	MNF-Jac-10	US	43.5187	-86.1739		FALSE	FALSE
1954	MNF-Jac-12	US	43.5187	-86.1739	CS77097	FALSE	TRUE
1955	MNF-Jac-14	US	43.5187	-86.1739		FALSE	FALSE
1956	MNF-Jac-15	US	43.5187	-86.1739		FALSE	FALSE
1957	MNF-Jac-18	US	43.5187	-86.1739		FALSE	FALSE
1958	MNF-Jac-20	US	43.5187	-86.1739		FALSE	FALSE
1959	MNF-Jac-21	US	43.5187	-86.1739		TRUE	FALSE
1960	MNF-Jac-22	US	43.5187	-86.1739		TRUE	FALSE
1961	MNF-Jac-24	US	43.5187	-86.1739		FALSE	FALSE
1962	MNF-Jac-25	US	43.5187	-86.1739		FALSE	FALSE
1963	MNF-Jac-26	US	43.5187	-86.1739		TRUE	FALSE
1964	MNF-Jac-28	US	43.5187	-86.1739		FALSE	FALSE
1965	MNF-Jac-30	US	43.5187	-86.1739		TRUE	FALSE
1966	MNF-Jac-31	US	43.5187	-86.1739		TRUE	FALSE
1967	MNF-Jac-32	US	43.5187	-86.1739		TRUE	FALSE
1968	MNF-Jac-34	US	43.5187	-86.1739		TRUE	FALSE
1969	MNF-Jac-38	US	43.5187	-86.1739		FALSE	FALSE
1970	MNF-Jac-39	US	43.5187	-86.1739		FALSE	FALSE
1971	MNF-Jac-42	US	43.5187	-86.1739		FALSE	FALSE
1972	MNF-Jac-45	US	43.5187	-86.1739		FALSE	FALSE
1973	MNF-Jac-46	US	43.5187	-86.1739		FALSE	FALSE
1974	MNF-Jac-49	US	43.5187	-86.1739		FALSE	FALSE
1975	MNF-Jac-50	US	43.5187	-86.1739		FALSE	FALSE
1976	MNF-Jac-51	US	43.5187	-86.1739		FALSE	FALSE
1977	MNF-Jac-52	US	43.5187	-86.1739		FALSE	FALSE
1978	MNF-Jac-61	US	43.5187	-86.1739		FALSE	FALSE
1979	MNF-Jac-63	US	43.5187	-86.1739		FALSE	FALSE
1980	MNF-Jac-64	US	43.5187	-86.1739		FALSE	FALSE
1981	MNF-Jac-68	US	43.5187	-86.1739		TRUE	FALSE
1982	MNF-Jac-71	US	43.5187	-86.1739		FALSE	FALSE
1983	MNF-Jac-73	US	43.5187	-86.1739		FALSE	FALSE
1984	MNF-Jac-74	US	43.5187	-86.1739		FALSE	FALSE
1985	MNF-Jac-75	US	43.5187	-86.1739		FALSE	FALSE
1986	MNF-Jac-76	US	43.5187	-86.1739		FALSE	FALSE
1987	MNF-Jac-79	US	43.5187	-86.1739		FALSE	FALSE
1988	MNF-Jac-81	US	43.5187	-86.1739		FALSE	FALSE
1989	MNF-Jac-82	US	43.5187	-86.1739		FALSE	FALSE
1990	MNF-Jac-85	US	43.5187	-86.1739		FALSE	FALSE
1991	MNF-Pin-1	US	43.5356	-86.1788		FALSE	FALSE
1992	MNF-Pin-2	US	43.5356	-86.1788		TRUE	FALSE
1993	MNF-Pin-4	US	43.5356	-86.1788		FALSE	FALSE
1994	MNF-Pin-6	US	43.5356	-86.1788		FALSE	FALSE
1995	MNF-Pin-7	US	43.5356	-86.1788		FALSE	FALSE
1996	MNF-Pin-9	US	43.5356	-86.1788		FALSE	FALSE
1997	MNF-Pin-10	US	43.5356	-86.1788		FALSE	FALSE
1998	MNF-Pin-11	US	43.5356	-86.1788		FALSE	FALSE
1999	MNF-Pin-12	US	43.5356	-86.1788		FALSE	FALSE
2000	MNF-Pin-14	US	43.5356	-86.1788		FALSE	FALSE
2001	MNF-Pin-15	US	43.5356	-86.1788		FALSE	FALSE
2002	MNF-Pin-16	US	43.5356	-86.1788		FALSE	FALSE
2003	MNF-Pin-17	US	43.5356	-86.1788		FALSE	FALSE
2004	MNF-Pin-20	US	43.5356	-86.1788		FALSE	FALSE
2005	MNF-Pin-21	US	43.5356	-86.1788		FALSE	FALSE
2006	MNF-Pin-23	US	43.5356	-86.1788		FALSE	FALSE
2007	MNF-Pin-24	US	43.5356	-86.1788		FALSE	FALSE
2008	MNF-Pin-28	US	43.5356	-86.1788		FALSE	FALSE
2009	MNF-Pin-29	US	43.5356	-86.1788		FALSE	FALSE
2010	MNF-Pin-30	US	43.5356	-86.1788		FALSE	FALSE
2011	MNF-Pin-31	US	43.5356	-86.1788		TRUE	FALSE
2012	MNF-Pin-32	US	43.5356	-86.1788		FALSE	FALSE
2013	MNF-Pin-33	US	43.5356	-86.1788		FALSE	FALSE
2014	MNF-Pin-35	US	43.5356	-86.1788		FALSE	FALSE
2015	MNF-Pin-38	US	43.5356	-86.1788		FALSE	FALSE
2016	MNF-Pin-39	US	43.5356	-86.1788	CS77098	TRUE	TRUE
2017	MNF-Pin-40	US	43.5356	-86.1788	CS78982	FALSE	TRUE
2018	MNF-Pin-41	US	43.5356	-86.1788		FALSE	FALSE
2019	MNF-Pin-43	US	43.5356	-86.1788		TRUE	FALSE
2020	MNF-Pin-44	US	43.5356	-86.1788		TRUE	FALSE
2021	MNF-Pin-51	US	43.5356	-86.1788		FALSE	FALSE
2022	MNF-Pin-52	US	43.5356	-86.1788		FALSE	FALSE
2023	MNF-Pin-53	US	43.5356	-86.1788		FALSE	FALSE
2024	MNF-Pin-55	US	43.5356	-86.1788		FALSE	FALSE
2025	MNF-Pin-56	US	43.5356	-86.1788		FALSE	FALSE
2026	MNF-Pin-58	US	43.5356	-86.1788		FALSE	FALSE
2027	MNF-Pin-60	US	43.5356	-86.1788		FALSE	FALSE
2028	Map-3	US	42.166	-86.412		FALSE	FALSE
2029	Map-5	US	42.166	-86.412		FALSE	FALSE
2030	Map-6	US	42.166	-86.412		FALSE	FALSE
2031	Map-8	US	42.166	-86.412	CS78983	FALSE	TRUE
2032	Map-9	US	42.166	-86.412		FALSE	FALSE
2033	Map-10	US	42.166	-86.412		FALSE	FALSE
2034	Map-11	US	42.166	-86.412		FALSE	FALSE
