perc_miss	id
0.5088566827697263	7147
0.28287707997852923	7158
0.020397208803005905	7160
0.06494900697799248	7161
0.16908212560386474	7162
0.44390767579173374	7163
0.3333333333333333	7164
0.3370907139023081	7165
0.3784219001610306	7169
0.03166935050993022	7177
0.37305421363392377	7181
0.10520665593129361	7183
0.3757380568974772	7186
0.14009661835748793	7192
0.31615673644659154	7199
0.005904455179817499	7202
0.0322061191626409	7203
0.03274288781535158	7207
0.029522275899087493	7208
0.033816425120772944	7209
0.05367686527106817	7213
0.13580246913580246	7217
0.03274288781535158	7218
0.03542673107890499	7223
0.34997316156736447	7231
0.003757380568974772	7236
0.2758990874932904	7244
0.00322061191626409	7248
0.039184111647879764	7250
0.35426731078904994	7255
0.3032742887815352	7258
0.08588298443370908	7268
0.18411164787976383	7273
0.07139023081052066	7276
0.35856146001073536	7280
0.4476650563607085	7282
0.08266237251744499	7287
0.44712828770799784	7288
0.6349973161567365	7296
0.1760601180891036	7298
0.061191626409017714	7305
0.41170155662909286	7306
0.3247450348899624	7307
0.0042941492216854536	7314
0.32796564680622653	7316
0.0042941492216854536	7319
0.3526570048309179	7320
0.18035426731078905	7322
0.39237788513150834	7323
0.02254428341384863	7327
0.04508856682769726	7328
0.00322061191626409	7332
0.33225979602791195	7333
0.369296833064949	7337
0.01288244766505636	7342
0.33601717659688674	7343
0.3097155126140633	7344
0.41975308641975306	7346
0.1723027375201288	7347
0.2689210950080515	7349
0.0021470746108427268	7350
0.25067096081588836	7353
0.34728931830381105	7354
0.0021470746108427268	7356
0	7358
0	7359
0.3215244229736983	7372
0.3612453032742888	7373
0.0021470746108427268	7377
0.35319377348362857	7378
0.2721417069243156	7382
0.2555018786902845	7383
0.3875469672571122	7384
0.014492753623188406	7387
0.4949006977992485	7394
0.024154589371980676	7396
0.09339774557165861	7404
0.33225979602791195	7411
0.048845947396672036	7413
0.023617820719269995	7415
0.38593666129898013	7416
0.015029522275899088	7417
0.47074610842726783	7418
0.020397208803005905	7419
0.3666129898013956	7424
0.004830917874396135	7427
0.35104669887278583	7430
0.25389157273215246	7460
0.19269994632313472	7461
0.0440150295222759	7471
0	7475
0.4337090713902308	7477
0.856682769726248	7514
0.7418142780461621	7515
0.5571658615136876	7516
0.2431561996779388	7517
0.8185721953837896	7520
0.8040794417606012	7521
0.6682769726247987	7523
0.6800858829844337	7525
0	7529
0	7530
0	7566
0	7568
0.001610305958132045	7717
0	7757
0	7767
0.001610305958132045	7917
0.001610305958132045	7947
0	8037
0	8057
0.001610305958132045	8077
0.001610305958132045	8132
0	8171
0.8024691358024691	8214
0.41170155662909286	8222
