"paper"	"phenotype"	"numaccessions"	"phenotypecategory"	"stressstrategy"	"name"	"pve"	"se_pve"	"raw_var"	"imp_var"	"rawquant_var"	"impquant_var"	"n"
"250"	"Berthom_Aoun_FronPlaSci_2017_PID_28878784"	"day4_27C_cut"	152	"Defense"	NA	"day4_27C_cut"	7.87304e-06	0.242041	0.311259171412771	0.0282331859440612	0.957662609292348	0.995833694174462	96
"252"	"Berthom_Aoun_FronPlaSci_2017_PID_28878784"	"day4_30C_cut"	141	"Defense"	NA	"day4_30C_cut"	7.92392e-06	0.132141	0.974115477423749	0.115179555294148	0.991060380960961	0.998520189450663	89
"257"	"Berthom_Aoun_FronPlaSci_2017_PID_28878784"	"day5_30C_uncut"	158	"Defense"	NA	"day5_30C_uncut"	8.07025e-06	0.122356	1.61144779154005	0.158912798558015	0.907495767209349	0.990908371353025	102
"265"	"Berthom_Aoun_FronPlaSci_2017_PID_28878784"	"day7_30C_uncut"	158	"Defense"	NA	"day7_30C_uncut"	8.07025e-06	0.0773415	0.543358496245389	0.0588652506445334	0.862212760162105	0.986976976787893	102
"273"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"LR_count_lowN"	82	"Development"	"Avoidance"	"LR_count_lowN"	8.03581e-06	0.116419	3.08937024869265	0.206591692129709	0.985304938265843	0.997292799338258	65
"279"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"LRlengthave_lowN"	82	"Development"	"Avoidance"	"LRlengthave_lowN"	8.03581e-06	0.107819	0.0464208355012288	0.00382975104634531	0.995931125409518	0.999276754223778	65
"282"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"LRtot_lowN"	82	"Development"	"Avoidance"	"LRtot_lowN"	8.03581e-06	0.101888	0.643415609129579	0.0487961785605092	0.995919497036606	0.999204385332841	65
"284"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"PR_highN"	82	"Development"	"Avoidance"	"PR_highN"	8.03581e-06	0.168589	1.86648606698642	0.127348943681954	0.995931125409518	0.999280721800369	65
"285"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"PR_lowN"	82	"Development"	"Avoidance"	"PR_lowN"	8.03581e-06	0.148955	0.61919050993455	0.0461352293609551	0.995931125409518	0.999278233162178	65
"288"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"PR_plus_LRtot_lowN"	82	"Development"	"Avoidance"	"PR_plus_LRtot_lowN"	8.03581e-06	0.116107	1.52717660174641	0.106261766186452	0.995931125409518	0.999101985619781	65
"289"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"SA_DhighN_vs_lowN"	82	"Development"	"Avoidance"	"SA_DhighN_vs_lowN"	8.03581e-06	0.104559	0.00197417228598689	0.000126032141931515	0.995919074898096	0.998949410750039	65
"290"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"SA_highN"	82	"Development"	"Avoidance"	"SA_highN"	8.03581e-06	0.101773	0.00183334639684193	0.000130245888494494	0.99590559948424	0.998945365987828	65
"291"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"SA_lowN"	82	"Development"	"Avoidance"	"SA_lowN"	8.03581e-06	0.145647	0.000339494936402333	2.34592612405535e-05	0.995627219755454	0.99927071334882	65
"293"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"SA_to_PR_highN"	82	"Development"	"Avoidance"	"SA_to_PR_highN"	8.03581e-06	0.1474	0.65973566829599	0.0399852779284529	0.995931125409518	0.999280321500096	65
"294"	"Birnbaum_Gifford_PlosGen_201399e1003760_PID_24039603"	"SA_to_PR_lowN"	82	"Development"	"Avoidance"	"SA_to_PR_lowN"	8.03581e-06	0.0924299	8.00246095563964e-06	6.85616792019674e-07	0.995931125409518	0.998231538604842	65
"302"	"Borevitz_Li_PNAS_2010_PID_21078970"	"X111_SizePlantingSummerLocSweden2009"	407	"Development"	NA	"111_SizePlantingSummerLocSweden2009"	8.22149e-06	0.120732	5.85384657063062	1.04286768575287	0.998373991707799	0.999278135345348	175
"311"	"Borevitz_Li_PNAS_2010_PID_21078970"	"X120_DTFplantingLoc2008"	351	"Reproduction"	"Escape"	"120_DTFplantingLoc2008"	8.0023e-06	0.0715501	433.659720421256	62.3588940622424	0.99814929593624	0.999228987542072	154
"329"	"Borevitz_Li_PNAS_2010_PID_21078970"	"X138_YieldPlantingSummerLocSweden2009"	355	"Development"	NA	"138_YieldPlantingSummerLocSweden2009"	8.35128e-06	0.130266	0.0141914500966824	0.00360727922093072	0.998108021120683	0.999268160194596	151
"334"	"Botto_Ibarra_PlaCelEnv_2016_PID_26177669"	"GEMINATION_4D_per"	133	"Development"	"Escape"	"GEMINATION_4D_per"	7.71233e-06	1.53725	645.163621646623	47.456667424675	0.992742771425704	0.999192796481844	47
"339"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_0570"	301	"Metabolite"	"Tolerance"	"NC_0570"	8.36304e-06	0.121726	1.28058295572653	0.15009710227283	0.997757991981424	0.998313831458172	123
"343"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_0704"	301	"Metabolite"	"Tolerance"	"NC_0704"	8.36304e-06	0.117899	3.33195783912025	0.571892787517266	0.997764852466119	0.99927391523836	123
"344"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_0705"	301	"Metabolite"	"Tolerance"	"NC_0705"	8.54945e-06	0.0913351	78.0823600497364	0.783436485379671	0.953726812943182	0.999260150857656	123
"345"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_0734"	301	"Metabolite"	"Tolerance"	"NC_0734"	8.36304e-06	0.103996	1.11690581535073	0.129220745874449	0.997757991981424	0.999269793791809	123
"347"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_0928"	301	"Metabolite"	"Tolerance"	"NC_0928"	8.34567e-06	0.0998367	105.775859925493	0.188066156111594	0.910104007033643	0.999192026793611	123
"348"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_1008"	301	"Metabolite"	"Tolerance"	"NC_1008"	8.36304e-06	0.173378	0.180717346696815	0.021604692241719	0.997757898356805	0.999271995625645	123
"350"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_1057"	301	"Metabolite"	"Tolerance"	"NC_1057"	8.35545e-06	0.156337	21.372166368515	0.487626030157397	0.989059430916832	0.999280881528018	123
"351"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_1092"	301	"Metabolite"	"Tolerance"	"NC_1092"	8.36304e-06	0.0969924	0.225642662441286	0.0288432383447007	0.997763141477008	0.999263158725997	123
"355"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_1201"	301	"Metabolite"	"Tolerance"	"NC_1201"	8.53489e-06	0.210953	65.7982719666464	0.766591736141271	0.962504532393468	0.999032273285583	123
"356"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_1213"	301	"Metabolite"	"Tolerance"	"NC_1213"	8.34601e-06	0.201873	7.69760786082042	0.215730093587307	0.997764852466119	0.999259523771056	123
"358"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_1295"	301	"Metabolite"	"Tolerance"	"NC_1295"	7.4814e-06	0.731151	194.926019336519	0.791488847144805	0.695818214797521	0.997805907972219	123
"360"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"NC_1379"	301	"Metabolite"	"Tolerance"	"NC_1379"	8.36304e-06	0.0960227	1.03250737090168	0.121158718984157	0.997757991981424	0.99753832569174	123
"371"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0435"	301	"Metabolite"	"Tolerance"	"PC_0435"	8.36304e-06	0.11416	0.665290473290662	0.179549024174879	0.997757991981424	0.999280409249843	123
"372"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0441"	301	"Metabolite"	"Tolerance"	"PC_0441"	8.36304e-06	0.10887	0.127407277669695	0.0148162955612846	0.997752928765913	0.99906079725803	123
"377"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0455"	301	"Metabolite"	"Tolerance"	"PC_0455"	9.2594e-06	0.115417	180.862124255901	0.575268020429707	0.721933080815169	0.99871524566119	123
"381"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0506"	301	"Metabolite"	"Tolerance"	"PC_0506"	8.36304e-06	0.122499	0.122031627723555	0.0136900568441662	0.997763108362316	0.998792311720273	123
"386"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0552"	301	"Metabolite"	"Tolerance"	"PC_0552"	8.36304e-06	0.120056	0.257860908133342	0.0711203317856584	0.997713225919494	0.999277330637845	123
"387"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0558"	301	"Metabolite"	"Tolerance"	"PC_0558"	8.36304e-06	0.102063	0.062243529395331	0.00694189986382247	0.99769523045738	0.999274752069062	123
"388"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0570"	301	"Metabolite"	"Tolerance"	"PC_0570"	8.36304e-06	0.239725	0.207283916791863	0.0233989470566593	0.99774739509972	0.99927891682492	123
"395"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0638"	301	"Metabolite"	"Tolerance"	"PC_0638"	8.36572e-06	0.113946	57.8438906218074	0.154233420977351	0.971310403054795	0.999200920896434	123
"396"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0642"	301	"Metabolite"	"Tolerance"	"PC_0642"	7.28318e-06	1.10563	117.084950290858	0.691183845686484	0.483647000979487	0.999148600139844	123
"397"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0658"	301	"Metabolite"	"Tolerance"	"PC_0658"	8.36304e-06	0.175238	0.178233629382223	0.0204947108889613	0.997763108362316	0.999265350454438	123
"399"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0684"	301	"Metabolite"	"Tolerance"	"PC_0684"	8.36304e-06	0.137489	1.0743304166447	0.140461368330982	0.997757952871831	0.999269867997415	123
"402"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0712"	301	"Metabolite"	"Tolerance"	"PC_0712"	8.36304e-06	0.109146	0.744926737564848	0.0854363700555144	0.997763108362316	0.999259491700329	123
"404"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0846"	301	"Metabolite"	"Tolerance"	"PC_0846"	8.36304e-06	0.105052	0.381365098821862	0.0436239935231078	0.997763141477008	0.999280800776092	123
"406"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_0866"	301	"Metabolite"	"Tolerance"	"PC_0866"	8.34623e-06	0.140447	10.1433075064954	0.42213007079861	0.997764852466119	0.999272413235765	123
"408"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1145"	301	"Metabolite"	"Tolerance"	"PC_1145"	8.36304e-06	0.128775	0.0938182261921554	0.0106446466043392	0.997764852466119	0.999279840578103	123
"417"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1410"	301	"Metabolite"	"Tolerance"	"PC_1410"	9.04495e-06	0.113146	201.401029842626	0.729982420621916	0.794495812952063	0.998302863544468	123
"421"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1491"	301	"Metabolite"	"Tolerance"	"PC_1491"	8.36884e-06	0.111382	8.37656964896574	0.260545127763898	0.997763066974075	0.999266475030838	123
"426"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1734"	301	"Metabolite"	"Tolerance"	"PC_1734"	8.37035e-06	0.20879	6.80371839746641	0.110193693199881	0.997763147127304	0.999240104116982	123
"427"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1755"	301	"Metabolite"	"Tolerance"	"PC_1755"	8.36304e-06	0.129003	0.896198888035837	0.105463395550593	0.997728378044714	0.9992753448942	123
"428"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1782"	301	"Metabolite"	"Tolerance"	"PC_1782"	8.36304e-06	0.140624	1.67741609243872	0.197435716350087	0.997758037527018	0.999268804539791	123
"429"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1857"	301	"Metabolite"	"Tolerance"	"PC_1857"	8.36304e-06	0.26827	0.165300962652002	0.0196486705193882	0.997622784555877	0.998111570313855	123
"430"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1976"	301	"Metabolite"	"Tolerance"	"PC_1976"	8.36304e-06	0.140686	1.23781633328293	0.141369955202813	0.997764852466119	0.999184574934409	123
"431"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_1998"	301	"Metabolite"	"Tolerance"	"PC_1998"	8.36304e-06	0.107728	0.975240693401501	0.116440904503211	0.997757952871831	0.999267475590089	123
"432"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_2045"	301	"Metabolite"	"Tolerance"	"PC_2045"	8.36304e-06	0.23744	0.212137312072013	0.0257822315265659	0.997763066974075	0.99736921647485	123
"434"	"Brotman_Wu_MolPlant_2018_PID_28866081"	"PC_2395"	301	"Metabolite"	"Tolerance"	"PC_2395"	8.36001e-06	0.106069	8.5580627505836	0.229838364687058	0.997757991981424	0.99926794161136	123
"439"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met04"	313	"Metabolite"	"Tolerance"	"met04"	8.18914e-06	0.254287	1.02503010791481	0.124527887759851	0.997923292941132	0.999263165205487	133
"440"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met05"	313	"Metabolite"	"Tolerance"	"met05"	8.18914e-06	81.5336	1.07891209443263	0.146620131117491	0.997923292941132	0.999280508268884	133
"449"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met14"	313	"Metabolite"	"Tolerance"	"met14"	8.18914e-06	0.108158	0.980496705267553	0.122527239840221	0.997923292941132	0.999128662168502	133
"454"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met19"	313	"Metabolite"	"Tolerance"	"met19"	8.18914e-06	0.133427	1.10379585961544	0.15680997514553	0.997923292941132	0.99896870205561	133
"461"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met26"	313	"Metabolite"	"Tolerance"	"met26"	8.18914e-06	0.140374	1.10491252928534	0.144573171353823	0.997923292941132	0.999245437568945	133
"462"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met27"	313	"Metabolite"	"Tolerance"	"met27"	8.18914e-06	0.224226	0.675396755911387	0.0820658338726414	0.997923292941132	0.998803240411181	133
"465"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met30"	313	"Metabolite"	"Tolerance"	"met30"	8.18914e-06	0.143327	0.893047890504034	0.117428612592334	0.997923292941132	0.999047106501352	133
"473"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met38"	313	"Metabolite"	"Tolerance"	"met38"	8.18914e-06	0.123962	0.943957136435527	0.130371212078135	0.997923292941132	0.999194924682184	133
"474"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met39"	313	"Metabolite"	"Tolerance"	"met39"	8.18914e-06	0.113305	0.970782859327373	0.123197250976953	0.997923292941132	0.999115696375804	133
"476"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met41"	313	"Metabolite"	"Tolerance"	"met41"	8.18914e-06	0.10211	0.936365263768096	0.113656578004061	0.997923292941132	0.999082361668243	133
"477"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met42"	313	"Metabolite"	"Tolerance"	"met42"	8.18914e-06	0.101539	1.01474892606508	0.128251006878667	0.997923292941132	0.999194924682184	133
"478"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met43"	313	"Metabolite"	"Tolerance"	"met43"	8.18914e-06	0.100303	0.911031832052755	0.117711154729844	0.997923292941132	0.999250289900572	133
"479"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met44"	313	"Metabolite"	"Tolerance"	"met44"	8.18914e-06	0.112559	1.00569103549358	0.127864547510055	0.997923292941132	0.999211028680517	133
"480"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met45"	313	"Metabolite"	"Tolerance"	"met45"	8.18914e-06	0.10427	0.924792626074109	0.12345948497428	0.997923292941132	0.999257563176634	133
"483"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met48"	313	"Metabolite"	"Tolerance"	"met48"	8.18914e-06	0.0781169	0.927207970559195	0.126328285524705	0.997923292941132	0.997648073369675	133
"484"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met49"	313	"Metabolite"	"Tolerance"	"met49"	8.18914e-06	0.132482	1.2427092868261	0.166151886330738	0.997923292941132	0.99855558219836	133
"488"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met53"	313	"Metabolite"	"Tolerance"	"met53"	8.18914e-06	0.111046	0.698538954062376	0.100241916080807	0.997923292941132	0.999232470012399	133
"489"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met54"	313	"Metabolite"	"Tolerance"	"met54"	8.18914e-06	0.0956735	0.949014367129843	0.116393640584968	0.997923292941132	0.999269425303905	133
"492"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met57"	313	"Metabolite"	"Tolerance"	"met57"	8.18914e-06	0.13314	1.07789399420864	0.134970317324417	0.997923292941132	0.999183014012175	133
"498"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met63"	313	"Metabolite"	"Tolerance"	"met63"	8.18914e-06	0.138263	0.790949805313497	0.0996566902242315	0.997923292941132	0.999136919997992	133
"499"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met64"	313	"Metabolite"	"Tolerance"	"met64"	8.18914e-06	0.101877	1.01148236565277	0.131424377653869	0.997923292941132	0.998887218498765	133
"514"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met79"	313	"Metabolite"	"Tolerance"	"met79"	8.18914e-06	0.109913	0.842115580899765	0.120050440669355	0.997923292941132	0.99927391523836	133
"516"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met81"	313	"Metabolite"	"Tolerance"	"met81"	8.18914e-06	0.117935	0.961528438196462	0.117580731760387	0.997923292941132	0.999249526711922	133
"529"	"Brotman_Wu_PlosGen_2016_PID_27760136"	"met94"	313	"Metabolite"	"Tolerance"	"met94"	8.18914e-06	0.105095	0.951479291478062	0.12707853744998	0.997923292941132	0.996895886500826	133
"530"	"Busch_Meijn_NatGen_2014_PID_24212884"	"X142_Mature_cell_length"	201	"Metabolite"	"Avoidance"	"142_Mature_cell_length"	8.52943e-06	0.111143	1047.220355795	113.046350765067	0.997381148482241	0.99927355465108	104
"531"	"Busch_Meijn_NatGen_2014_PID_24212884"	"X143_Meristem_zone_length"	201	"Metabolite"	"Avoidance"	"143_Meristem_zone_length"	8.52943e-06	0.116944	1002.34500925233	112.775606089597	0.997381148482241	0.999159702775305	104
"537"	"Busch_Ristova_PlantJ_2018_PID_30030851"	"LRD_P_C"	190	"Development"	"Avoidance"	"LRD_P_C"	7.02996e-06	0.278696	0.0041997014845679	0.000339372151640064	0.996688561025545	0.999101767834758	81
"540"	"Busch_Ristova_PlantJ_2018_PID_30030851"	"LRD_R_ABA"	191	"Development"	"Avoidance"	"LRD_R_ABA"	7.12307e-06	0.848391	0.121005725030111	0.0105148623611973	0.668578698090089	0.975644369815475	82
"541"	"Busch_Ristova_PlantJ_2018_PID_30030851"	"LRD_R_C"	190	"Development"	"Avoidance"	"LRD_R_C"	7.02996e-06	0.577295	0.0293427885401235	0.00233608159028399	0.990206517454156	0.997884920301939	81
"542"	"Busch_Ristova_PlantJ_2018_PID_30030851"	"LRD_R_CK"	192	"Development"	"Avoidance"	"LRD_R_CK"	7.10505e-06	0.759531	0.0304088365706729	0.00266573401702905	0.977345286327733	0.997602344230659	83
"578"	"Busch_Slovak_PlantCell_2014_PID_24920330"	"Average_root_width_day001"	163	"Development"	"Avoidance"	"Average_root_width_day001"	8.0255e-06	0.12424	0.0885921358790976	0.00770452368151521	0.997146700048629	0.998769769511913	95
"594"	"Busch_Slovak_PlantCell_2014_PID_24920330"	"Root_angle_day001"	163	"Development"	"Avoidance"	"Root_angle_day001"	8.0255e-06	0.479582	29.4325292268123	2.94252162056939	0.997146700048629	0.999234463105455	95
"607"	"Busch_Slovak_PlantCell_2014_PID_24920330"	"Root_growth_rate_day002.day003"	163	"Development"	"Avoidance"	"Root_growth_rate_day002.day003"	0.000878861	0.125429	795.680920314866	77.5883226150482	0.997146700048629	0.999277776713194	95
"617"	"Busch_Slovak_PlantCell_2014_PID_24920330"	"Root_linearity_day001"	163	"Development"	"Avoidance"	"Root_linearity_day001"	8.0255e-06	0.11399	0.0083458097940067	0.000909597338581248	0.997146700048629	0.998808687140573	95
"619"	"Busch_Slovak_PlantCell_2014_PID_24920330"	"Root_linearity_day003"	163	"Development"	"Avoidance"	"Root_linearity_day003"	8.0255e-06	0.160596	0.0101995888801463	0.00093168182586563	0.997146700048629	0.997263070526782	95
"623"	"Busch_Slovak_PlantCell_2014_PID_24920330"	"Root_tortuosity_day001"	163	"Development"	"Avoidance"	"Root_tortuosity_day001"	8.0255e-06	0.141221	0.000519510690607013	4.89284673127402e-05	0.997146700048629	0.999238325277103	95
"641"	"Busch_Slovak_PlantCell_2014_PID_24920330"	"Root_width_20_day001"	163	"Development"	"Avoidance"	"Root_width_20_day001"	8.0255e-06	0.0992078	0.407388946011165	0.0497881731427774	0.997146700048629	0.999264865050101	95
"647"	"Busch_Slovak_PlantCell_2014_PID_24920330"	"Root_width_40_day001"	163	"Development"	"Avoidance"	"Root_width_40_day001"	8.0255e-06	0.0972518	0.186319172239767	0.0177152204743036	0.997146700048629	0.999228335768337	95
"672"	"Coruzzi_Rosas_PNAS_2013_PID_23980140"	"PC1"	69	"Development"	NA	"PC1"	6.25557e-06	0.425313	20513.0781894447	1489.74329199765	0.994606266792913	0.999170092335244	48
"674"	"Coupland_de_PNAS_2015_PID_25548158"	"LD12_peak"	54	"Development"	"Escape"	"LD12_peak"	8.54415e-06	0.585123	0.228737482219061	0.01401500328552	0.992991957518555	0.99871488431378	38
"676"	"Coupland_de_PNAS_2015_PID_25548158"	"LD14_peak"	54	"Development"	"Escape"	"LD14_peak"	8.54415e-06	1.24654	0.294843243243243	0.0155616424219441	0.991740029998158	0.998720007327636	38
"678"	"Coupland_de_PNAS_2015_PID_25548158"	"LD16_peak"	54	"Development"	"Escape"	"LD16_peak"	8.54415e-06	0.407693	0.339252631578947	0.0249014870285372	0.992862359454438	0.999155354161928	38
"680"	"Coupland_de_PNAS_2015_PID_25548158"	"SD10_peak"	54	"Development"	"Escape"	"SD10_peak"	8.54415e-06	0.679275	0.147874039829303	0.00901758765007882	0.993080747780899	0.998898544800794	38
"681"	"Coupland_de_PNAS_2015_PID_25548158"	"SD10_period"	54	"Development"	"Escape"	"SD10_period"	8.54415e-06	0.455189	0.805595519203414	0.0465518232019827	0.979434785030324	0.998029821251324	38
"686"	"Dellapenna_Angelovici_PlantCell_2013_PID_24368787"	"ile_ileleuval"	313	"Metabolite"	"Tolerance"	"ile_ileleuval"	8.54129e-06	0.223318	0.000355979674430389	3.8778212492547e-05	0.997728715698905	0.999275890670066	121
"701"	"Dicke_Davila_NewPyhtol_2017_PID_27604707"	"Drought"	334	"Defense"	NA	"Drought"	8.35162e-06	0.117867	192.272978682616	31.0819443258763	0.998275538589207	0.999256830805657	162
"703"	"Dicke_Davila_NewPyhtol_2017_PID_27604707"	"P_xyllostella"	311	"Defense"	NA	"P_xyllostella"	8.10293e-06	0.0682693	1044.38511929923	139.992077456349	0.998107872428425	0.999253028623856	147
"713"	"Exposito-Alonso_Nature_2019_PID_31462776"	"rFitness_mhp"	515	"Development"	NA	"rFitness_mhp"	1.61196e-05	0.156507	0.652893596435426	0.0340544055405394	0.997319202295442	0.999261394480915	515
"722"	"Exposito-Alonso_Nature_2019_PID_31462776"	"rSeeds_mli"	515	"Development"	NA	"rSeeds_mli"	1.67836e-05	0.0938104	15.3247083823024	0.300474955649541	0.904164739389853	0.999228335768337	515
"728"	"Exposito-Alonso_Nature_2019_PID_31462776"	"rSurvival_fruit_mhi"	515	"Development"	NA	"rSurvival_fruit_mhi"	1.61196e-05	0.101437	0.597368211949811	0.0081361112828667	0.660867904648821	0.853805144851869	515
"729"	"Exposito-Alonso_Nature_2019_PID_31462776"	"rSurvival_fruit_mhp"	515	"Development"	NA	"rSurvival_fruit_mhp"	1.61196e-05	0.0714714	0.616051432261852	0.0171924921513653	0.665767545887238	0.855800591174926	515
"732"	"Exposito-Alonso_Nature_2019_PID_31462776"	"rSurvival_fruit_thi"	515	"Development"	NA	"rSurvival_fruit_thi"	1.61196e-05	0.104004	0.597576722558781	0.00826880469172992	0.723857265356612	0.878199743269393	515
"736"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Flavonol.glycoside01"	52	"Metabolite"	"Tolerance"	"Flavonol.glycoside01"	1.37911e-05	0.154227	0.402434083033201	0.0118069545730778	0.991138784257366	0.99876401582816	28
"739"	"Fernie_Tohge_SciData_2018_PID_29611844"	"GLS.2"	52	"Metabolite"	"Tolerance"	"GLS.2"	1.37911e-05	0.246433	5.85619801747725	0.57601018385826	0.991138784257366	0.999263165205487	28
"740"	"Fernie_Tohge_SciData_2018_PID_29611844"	"I3M"	52	"Metabolite"	"Tolerance"	"I3M"	1.37911e-05	0.173101	0.252017219973016	0.00883486001697081	0.991138784257366	0.999279037666688	28
"741"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Is3A7R"	52	"Metabolite"	"Tolerance"	"Is3A7R"	1.37911e-05	0.250622	0.811066470686111	0.0347777116985987	0.991138784257366	0.999279697452128	28
"742"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Is3G"	52	"Metabolite"	"Tolerance"	"Is3G"	1.37911e-05	0.508391	0.698018138500926	0.0225379821979728	0.991138784257366	0.999225118323925	28
"746"	"Fernie_Tohge_SciData_2018_PID_29611844"	"K3G"	52	"Metabolite"	"Tolerance"	"K3G"	1.37911e-05	0.139543	0.891127071306349	0.0338393656491084	0.991138784257366	0.999279215713025	28
"748"	"Fernie_Tohge_SciData_2018_PID_29611844"	"K3G7R"	52	"Metabolite"	"Tolerance"	"K3G7R"	1.37911e-05	0.206089	0.112913715704101	0.00512026351923957	0.991138784257366	0.999120147019036	28
"749"	"Fernie_Tohge_SciData_2018_PID_29611844"	"K3GG7R"	52	"Metabolite"	"Tolerance"	"K3GG7R"	1.37911e-05	0.153995	0.965299812631217	0.0349676407280306	0.991138784257366	0.999280214313194	28
"752"	"Fernie_Tohge_SciData_2018_PID_29611844"	"K3R"	52	"Metabolite"	"Tolerance"	"K3R"	1.37911e-05	0.873365	1.29433190986455	0.0391603916128227	0.991138784257366	0.999280659618911	28
"753"	"Fernie_Tohge_SciData_2018_PID_29611844"	"K3R7R"	52	"Metabolite"	"Tolerance"	"K3R7R"	1.37911e-05	0.214168	0.0850873496914021	0.00380620485499535	0.991138784257366	0.999267729452401	28
"754"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Polyamine01"	52	"Metabolite"	"Tolerance"	"Polyamine01"	1.37911e-05	0.170383	0.243392093136508	0.0102443204505407	0.991138784257366	0.999026076233165	28
"755"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Polyamine02"	52	"Metabolite"	"Tolerance"	"Polyamine02"	1.37911e-05	0.201299	0.173951189446958	0.0051069017092584	0.991138784257366	0.999256185207067	28
"756"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Polyamine03"	52	"Metabolite"	"Tolerance"	"Polyamine03"	1.37911e-05	0.298579	0.161472161689286	0.00581119379701741	0.991138784257366	0.992754093943325	28
"757"	"Fernie_Tohge_SciData_2018_PID_29611844"	"Polyamine04"	52	"Metabolite"	"Tolerance"	"Polyamine04"	1.37911e-05	0.697182	1.78456837728399	0.0710651574465442	0.991138784257366	0.997945731687995	28
